baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MSTRG.37002|LOC111106954	4.93750894311178	-0.123443195283916	1.17010063129808	-0.105497930675392	0.915980711909563	0.99431351793142
MSTRG.21737|LOC111135544	49.9739483360122	-0.739897211315579	0.705626893339456	-1.04856719365377	0.294377361484362	0.837460293185896
MSTRG.38779|LOC111111143	67.9055349125375	0.282117945672991	0.425999715331174	0.662249141302058	0.507811565229561	0.932426224272375
MSTRG.18311	1199.24127824895	0.0410383353639077	0.163973510881305	0.250274176257737	0.802375325468854	0.983358601706298
MSTRG.32083|LOC111103558	37.1798482624684	0.0259908936785942	0.510725665830565	0.0508901263779776	0.95941307332538	0.998448467426484
MSTRG.34687	81.9565361092958	0.25834353006856	0.322559021301183	0.800918631965147	0.423178752925923	0.902525209317021
MSTRG.44225	56.411488435281	0.157076163779439	0.31590569726592	0.497224852666131	0.619030497579751	0.96016740295405
MSTRG.6774|LOC111120072	4.57030300348523	0.277775042688225	1.22372852306858	0.226990739736692	0.820430942864457	0.985647194389599
MSTRG.25862|LOC111138511	3.32157660174668	3.58183140129336	2.47639285483957	1.44639062186497	0.148067670750225	0.702299990355222
MSTRG.20438	906.235192033486	0.00444881182188113	0.119072971817278	0.0373620625569673	0.970196321230989	0.99922065374259
gene27862|LOC111105102	5.74536604321894	0.842146662295321	1.72521158441231	0.488141089420169	0.625449908457961	0.961183442034918
MSTRG.5919	17.3945892294548	-1.40771607081225	0.555629977399013	-2.53354953489367	0.0112913780072909	0.221879737426591
MSTRG.459|LOC111125589	7.06834689432183	-1.30259029504435	2.6163663141455	-0.497862355130411	0.618581062256182	0.960057577660501
MSTRG.43179	7.40723709786969	17.6543292158161	4.49847220690739	3.92451668117631	8.69040377212784e-05	0.0077495156798385
MSTRG.43178	44.8693318946501	0.0372372286308688	0.331477325724467	0.112337181885622	0.910556061493447	0.994106321568958
MSTRG.43947	12.1854410269086	0.759383803317986	0.686345341587171	1.10641648934619	0.268546291649339	0.821801512924617
MSTRG.19849	2181.73545362552	-0.0445187542067806	0.169544821772718	-0.262578082546572	0.792875795020708	0.983358601706298
MSTRG.43175	170.963708387136	-0.0498361413118864	0.316889794729399	-0.157266476045538	0.875034839692951	0.990295971867528
MSTRG.19847	568.650963746514	-0.506730884062049	0.226915233401803	-2.23312854084491	0.0255404689737534	0.348190649977685
MSTRG.43176	308.562922755881	-0.334358573913058	0.440508241258127	-0.759029100018885	0.447835149378535	0.911958328057065
MSTRG.5816	92.2595454472412	0.387107561936145	0.510915297806685	0.757674635302493	0.448645787262892	0.912354252436749
MSTRG.43170	42.1657747996841	0.0719570195434625	0.441506393357099	0.162980696601741	0.870533633325041	0.990276501492714
MSTRG.19840	2411.75874612491	0.0938706710076313	0.129696909175937	0.723769530084126	0.469207238566082	0.920199014483263
MSTRG.43172	32.7372080059907	0.737856577283189	0.450027601864715	1.63958071510689	0.101092375559209	0.616145355568725
MSTRG.15171	1143.02663988932	-0.561003879918816	0.226452828267149	-2.47735426495532	0.0132360450794255	0.240286463125202
MSTRG.32270	588.836052851757	0.307684729107752	0.151163693967516	2.03544066059851	0.0418065535700983	0.435245091781244
MSTRG.15177	2279.62017393408	-0.234300941832157	0.176746423760249	-1.32563328211935	0.184961196450594	0.747231008188863
MSTRG.15174	4298.27219074228	-0.27818009381857	0.151993602519387	-1.8302092272804	0.0672186585447651	0.529942651541929
MSTRG.15175	6168.58585684725	-0.522159926891907	0.810326017947131	-0.644382526695539	0.519327412379508	0.935196261294946
MSTRG.15179	1840.38807766605	-0.0783141520683347	0.113177733264702	-0.691957241140112	0.48896418173044	0.926874146385452
MSTRG.10522	20.6681747637605	-0.566058643762087	0.764084560024373	-0.740832459360297	0.458795031439329	0.916527892711904
MSTRG.37300	4.44894561536779	1.04203021688359	1.37689639449924	0.756796387183916	0.449171857625392	0.912783107507219
MSTRG.10520	498.627286680303	-0.021165119824599	0.209703467997104	-0.100928802116383	0.919606979062533	0.994415945269587
MSTRG.37302	16.1073031168957	-0.104124495972379	0.667936373432967	-0.155889842377074	0.876119852031362	0.990295971867528
MSTRG.37305	20.6670903511768	-0.367062010538079	0.463697182355694	-0.791598535650605	0.428594801041029	0.905068327426884
MSTRG.10527	29.8860671261558	0.427238790232614	0.402296900186917	1.06199871297569	0.288236269470796	0.834775477790312
MSTRG.37307	94.160470751007	0.0886149437726979	0.232113759945171	0.38177376383731	0.702629180824132	0.970514894467823
MSTRG.37309	246.694496305324	0.0384233222246807	0.222361254168627	0.172796840746106	0.862811120409416	0.989430699045693
MSTRG.37308	28.6793647148094	0.377652433785553	0.506078502772652	0.746232909946795	0.455526731121078	0.915056962547228
MSTRG.18315	67.7590576546858	-0.38677698008255	0.430344010415232	-0.898762317405917	0.368779275670535	0.880364541861808
MSTRG.6651|LOC111120025	12.9555315821023	0.273769733633283	0.822041310442313	0.333036466848578	0.739106756311248	0.97758866140764
MSTRG.5662	215.748023692139	-0.451779215077337	0.324943587170317	-1.39033122337183	0.16442832068779	0.724541614950191
MSTRG.5664	9261.77991440515	-1.06746961724509	0.221273934104162	-4.82419956768424	1.40566619809057e-06	0.000284409895997111
MSTRG.5666	1677.26653394412	-0.21611002254518	0.118910597994541	-1.81741599310687	0.0691534407091899	0.536333006912926
MSTRG.5668	351.973617584576	0.46799941704734	0.182767285039354	2.56063013107936	0.0104482525634579	0.211838862271409
MSTRG.38307	846.010349912344	-0.0151206288819635	0.217825469837021	-0.0694162573976166	0.944658288601915	0.996751058142156
MSTRG.38300	564.990449167675	0.0979601623402342	0.210891324176905	0.46450541634449	0.642285679859858	0.962569937483153
MSTRG.38302	1381.65252660692	-0.107152205586793	0.164429767810901	-0.651659410661099	0.514620912419763	0.934188645374387
MSTRG.17554	1466.08981531508	-0.245728714370805	0.132475083792325	-1.85490514394407	0.0636097733001414	0.517521777337645
MSTRG.38308	875.706003776431	-0.225232814652705	0.136028769626552	-1.65577337258177	0.097767722057913	0.608012887479193
MSTRG.3848	1563.61179852812	-0.397881016521389	0.199201587605492	-1.99737874232895	0.0457840552824483	0.453941403810905
MSTRG.43822	10.3767969505592	1.22180685346168	1.08019291089791	1.13110060354502	0.258012750310366	0.812743678199475
MSTRG.3847	175.397950135607	-0.568036437699885	0.267348669285198	-2.12470269337277	0.0336114285855149	0.394451058594754
MSTRG.3845	504.860814766814	0.526186435624878	0.28495325299202	1.84657107823793	0.0648093290804161	0.521496460932871
MSTRG.18718	4446.27112262576	-0.766394873964072	0.391080522751483	-1.95968561300888	0.0500325477649156	0.468277173332034
MSTRG.18716	629.883987016887	0.00831372371131008	0.138300197062168	0.0601136071235889	0.952065152645363	0.997363203970508
MSTRG.18711	318.012370214667	-0.0921783796650477	0.195944426701312	-0.470431240208531	0.638046948948349	0.962569937483153
MSTRG.18712	79143.7075913092	-0.579548628329038	0.195915956723469	-2.95814918815959	0.00309492296488957	0.10077563811757
MSTRG.13698|LOC111126032	4.76933425282142	-0.00513240391783382	1.94302920115112	-0.00264144456233247	0.997892434616326	1
MSTRG.38097|LOC111106271	3.37190423039687	1.56745384637326	1.6494946136073	0.950263088731996	0.341978589172704	0.862605781888812
MSTRG.9723|LOC111120498	26.099928132484	0.38438475742119	0.597047841096151	0.643808973022125	0.519699314422105	0.935196261294946
