baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
MSTRG.22712|LOC111132811	5.13649985972391	-30	4.09425515218934	-7.32734011068117	2.34765496717136e-13	3.13070461031242e-10
MSTRG.2084	1175.11163542893	-1.2798917286885	0.174529358716734	-7.33338928246339	2.24403880399923e-13	3.13070461031242e-10
MSTRG.12420|LOC111126460	5.76737369180187	-30	4.14110982488646	-7.24443476956629	4.34246342411379e-13	5.5390953015935e-10
MSTRG.14170	11779.8623015035	-1.9490587769462	0.273567762530721	-7.12459230910781	1.04389210317763e-12	1.27607110512605e-09
MSTRG.42679	6.19482036421221	-24.6002788796882	3.54510481483795	-6.93922469562094	3.94257628429266e-12	4.62669212114312e-09
MSTRG.552	9877.11239713498	-1.00456552532368	0.145499761228133	-6.90424174475854	5.04722865020853e-12	5.69521515922376e-09
MSTRG.8013	100.636385560021	-3.47009050153426	0.503789251170629	-6.88798042727387	5.65899946715519e-12	6.14902690249626e-09
MSTRG.11412|LOC111126786	74.2948560323908	22.4721292339445	3.32203969020626	6.76455772042542	1.33717043446386e-11	1.40106807879645e-08
MSTRG.4432	7235.84414704147	-0.878505770258463	0.130140158497648	-6.75045873925489	1.47378428948211e-11	1.49096149947677e-08
MSTRG.31479|LOC111101479	3.16316749159343	-30	4.48048063009457	-6.6957102321781	2.14626642505082e-11	2.09890547927136e-08
MSTRG.37551	1087.86185417682	-1.90004480409575	0.284015860005416	-6.68992500651027	2.23284992516412e-11	2.11314035820855e-08
gene12309|LOC111122617	2.97492004038328	-23.5758062405242	3.56846171600714	-6.60671407367762	3.92943911856432e-11	3.60255890188875e-08
MSTRG.15942	6.03889542423952	17.8175065458452	2.71475006032527	6.56322171467615	5.26574609258386e-11	4.68140784437046e-08
MSTRG.25218|LOC111133243	4.58287428940866	23.9796485596259	3.70334847395402	6.47512615360854	9.47327588533379e-11	8.17432258599773e-08
MSTRG.26968|LOC111137543	2.13707781457557	-30	4.67934811450566	-6.41114943062305	1.44426545618177e-10	1.18168571109271e-07
MSTRG.16801|LOC111129488	5.26010646160928	20.4406021049515	3.18859124107256	6.41054326489206	1.45001996043826e-10	1.18168571109271e-07
MSTRG.20369|LOC111131359	3.78811589838944	24.0107776917965	3.76195032150564	6.38253449401923	1.7418077540346e-10	1.38111232129371e-07
MSTRG.37475|LOC111106620	2.2072783406352	-30	4.7313165753721	-6.34072979943022	2.28679297981654e-10	1.76552453794362e-07
